DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2017,12.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2018,13.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2019,13.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2020,13.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2021,11.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2022,12.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RO:Romania,2023,12.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2014,8.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2015,9.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2016,9.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2017,8.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2018,9.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2019,9.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2020,8.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2021,9.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2022,9.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,RS:Serbia,2023,9.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2014,16.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2015,18.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2016,19.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2017,19.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2018,19.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2019,19.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2020,19.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2021,21.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2022,23.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SE:Sweden,2023,23.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2014,15.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2015,15.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2016,13.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2017,13.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2018,13.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2019,13.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2020,15.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2021,14.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2022,14.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SI:Slovenia,2023,10.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2014,10.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2015,9.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2016,8.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2017,9.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2018,9.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2019,8.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2020,10.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2021,9.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2022,9.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,SK:Slovakia,2023,9.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2014,15.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2015,15.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2016,14.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2017,14.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2018,14.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2019,14.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2020,15.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2021,17.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2022,19.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,TR:Türkiye,2023,21.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,UK:United Kingdom,2014,30.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,UK:United Kingdom,2015,30.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,UK:United Kingdom,2016,30.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,UK:United Kingdom,2017,30.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,UK:United Kingdom,2018,30.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4GEN:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Y15-29:From 15 to 29 years,UK:United Kingdom,2019,29.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2014,38.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2015,39.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2016,38.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2017,35.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2018,36.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2019,35.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2020,35.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2021,35.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2022,34.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,AT:Austria,2023,33.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BA:Bosnia and Herzegovina,2021,55.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BA:Bosnia and Herzegovina,2022,55.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BA:Bosnia and Herzegovina,2023,53.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2014,26.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2015,26.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2016,27.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2017,24.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2018,24.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2019,24.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2020,22.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2021,24.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2022,25.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BE:Belgium,2023,24.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2014,29.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2015,27.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2016,25.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2017,22.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2018,21.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2019,21.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2020,19.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2021,20.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2022,21.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,M:Males,ED3_4VOC:Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Y15-29:From 15 to 29 years,BG:Bulgaria,2023,21.9,
